n,trial_index,total_s,read_s,compute_s,write_s
1000,308,0.00481563,0.001097519,0.003655743,5.7469e-05
1000,309,0.004764184,0.001024739,0.003688101,4.6342e-05
1000,310,0.005036319,0.001195818,0.003788748,4.6649e-05
1000,311,0.004861871,0.001144066,0.003657988,5.5121e-05
1000,312,0.004827268,0.001142841,0.003645535,3.3788e-05
1000,313,0.004870139,0.001122528,0.003703923,3.8789e-05
1000,314,0.005111344,0.001318105,0.003748326,3.9299e-05
1000,315,0.004893209,0.00109068,0.0037618,3.5726e-05
1000,316,0.004721619,0.001023514,0.003660133,3.3072e-05
1000,317,0.005597735,0.001720998,0.003798751,7.2576e-05
1000,318,0.004697018,0.001108543,0.003530496,5.2671e-05
1000,319,0.004648736,0.001152538,0.003449652,4.1647e-05
1000,320,0.004806036,0.001111504,0.003635124,5.4509e-05
1000,321,0.004578815,0.001010142,0.003523351,4.0218e-05
1000,322,0.004802667,0.001035457,0.003712191,5.0119e-05
1000,323,0.00489474,0.001013613,0.003816206,5.7979e-05
1000,324,0.004845437,0.001157845,0.003636859,4.4199e-05
1000,325,0.007319142,0.003599805,0.003650334,6.2981e-05
1000,326,0.006138839,0.002334678,0.003758125,4.1034e-05
1000,327,0.004789499,0.001129469,0.003617771,3.7156e-05
1000,328,0.004714677,0.001010244,0.003649211,5.0221e-05
1000,329,0.004594636,0.001078022,0.003463636,4.8078e-05
1000,330,0.004568403,0.000990646,0.00352478,4.7159e-05
1000,331,0.005347242,0.001624128,0.003656152,5.8183e-05
1000,332,0.004910255,0.001201739,0.00365462,4.8997e-05
1000,333,0.005239654,0.001648218,0.003544684,4.1852e-05
1000,334,0.004608212,0.001009428,0.003543766,5.0323e-05
1000,335,0.004627914,0.001052605,0.003509876,6.0224e-05
1000,336,0.008281921,0.001210313,0.007014956,5.165e-05
1000,337,0.00476786,0.001111197,0.003598376,5.216e-05
1000,338,0.004674664,0.00109017,0.003533967,4.5424e-05
1000,339,0.005326315,0.001771321,0.003502732,4.7465e-05
1000,340,0.004868914,0.001129061,0.003677077,5.757e-05
1000,341,0.004569016,0.000980438,0.003535804,4.7669e-05
1000,342,0.004739278,0.001010754,0.003684018,3.9605e-05
1000,343,0.004857379,0.001122834,0.003680037,4.9711e-05
1000,344,0.004660781,0.001140595,0.003476804,3.8584e-05
1000,345,0.004731316,0.00098054,0.003698105,4.6853e-05
1000,346,0.005045913,0.001223276,0.003762719,5.3488e-05
1000,347,0.004701203,0.00106904,0.003587557,3.9605e-05
1000,348,0.004678237,0.000962064,0.003660133,4.9711e-05
1000,349,0.004949657,0.001256553,0.003632981,5.461e-05
1000,350,0.004631895,0.001072,0.003512429,4.2463e-05
