N,P,trial,elapsed_seconds,absorbed,transmitted,reflected
800000,14,3,0.0065193179999596396,372621,186588,240791
800000,14,4,0.006433834999938881,372526,186006,241468
800000,15,0,0.006174903999976777,372371,186110,241519
800000,15,1,0.006006464000051892,372717,185731,241552
800000,15,2,0.006021632000056343,372002,186299,241699
800000,15,3,0.00589135300003818,372367,186638,240995
800000,15,4,0.006103799000015897,372201,186147,241652
800000,16,0,0.006305207000082191,372235,186251,241514
800000,16,1,0.006129251999936969,372869,185739,241392
800000,16,2,0.006107713000005788,372084,186382,241534
800000,16,3,0.006442185999958383,372291,186485,241224
800000,16,4,0.006123226999989129,372353,186098,241549
800000,17,0,0.005795942000077048,372247,186337,241416
800000,17,1,0.005836575999978777,372929,185706,241365
800000,17,2,0.005593117999978858,372164,186311,241525
800000,17,3,0.0056260210000118605,372148,186625,241227
800000,17,4,0.005981366000014532,372492,185979,241529
800000,18,0,0.005584268999996311,372439,186343,241218
800000,18,1,0.005621845000064241,372687,186091,241222
800000,18,2,0.005426999999940563,372088,186207,241705
800000,18,3,0.00546245500004261,371934,186599,241467
800000,18,4,0.00545787599992309,372472,186007,241521
800000,19,0,0.0053930869999021525,372497,186323,241180
800000,19,1,0.005329834000008304,372815,186106,241079
800000,19,2,0.005736753999940447,372311,186004,241685
800000,19,3,0.005283800999904997,371971,186467,241562
800000,19,4,0.005628154999953949,372041,186192,241767
800000,20,0,0.005456527999967875,372409,186428,241163
800000,20,1,0.005406176999940726,373027,186045,240928
800000,20,2,0.005144594999933361,372430,185896,241674
800000,20,3,0.0052583359999971435,372020,186334,241646
800000,20,4,0.005149241999902188,372302,186032,241666
1600000,1,0,0.10024682699997811,745119,372846,482035
1600000,1,1,0.09887140399996497,745927,371615,482458
1600000,1,2,0.10015889999999672,744853,371827,483320
1600000,1,3,0.09900106500003858,744601,371813,483586
1600000,1,4,0.10009496700001819,745712,371194,483094
1600000,2,0,0.0500974840000481,745412,372573,482015
1600000,2,1,0.050129513999991104,745045,371938,483017
1600000,2,2,0.04979130700007772,744067,372540,483393
1600000,2,3,0.050274603000048046,744717,371006,484277
1600000,2,4,0.04961459499998,744194,372085,483721
1600000,3,0,0.0339316399999916,744540,372796,482664
1600000,3,1,0.03349342199999228,744560,372396,483044
1600000,3,2,0.034276353999985076,744420,372518,483062
1600000,3,3,0.03388753399997313,744858,371296,483846
1600000,3,4,0.03341262899994035,744806,371658,483536
1600000,4,0,0.027114944999993895,744566,373161,482273
1600000,4,1,0.025675403000036567,744733,372605,482662
1600000,4,2,0.025871076000044013,744819,372167,483014
1600000,4,3,0.026085172000080092,745546,371150,483304
1600000,4,4,0.02587094000000434,744507,371946,483547
1600000,5,0,0.021416805999933786,744441,372628,482931
1600000,5,1,0.021499318999985917,745249,372371,482380
1600000,5,2,0.021104331000060483,744955,372306,482739
1600000,5,3,0.02109930599999643,745215,371377,483408
1600000,5,4,0.021245465999982116,743748,372438,483814
