n,p,a,b,answer,time_seconds,speedup,efficiency
900000000,3,10.0,20.0,2333.333333333435,0.117137,2.952875692565116,0.9842918975217053
900000000,4,10.0,20.0,2333.333333333201,0.093541,3.6977475117862757,0.9244368779465689
900000000,5,10.0,20.0,2333.333333333272,0.071016,4.870606623859413,0.9741213247718825
900000000,6,10.0,20.0,2333.333333333306,0.068892,5.020771642570981,0.8367952737618302
900000000,7,10.0,20.0,2333.333333333305,0.059042,5.858388943463975,0.8369127062091393
900000000,8,10.0,20.0,2333.333333333219,0.061168,5.654770468218676,0.7068463085273345
900000000,9,10.0,20.0,2333.333333333368,0.059424,5.820728998384491,0.6467476664871658
900000000,10,10.0,20.0,2333.333333333316,0.058561,5.906507744061748,0.5906507744061748
900000000,11,10.0,20.0,2333.333333333276,0.091768,3.7691896957545112,0.3426536087049556
900000000,12,10.0,20.0,2333.333333333323,0.102675,3.3687947406866328,0.2807328950572194
900000000,13,10.0,20.0,2333.333333333251,0.097744,3.5387440661319367,0.272211082010149
900000000,14,10.0,20.0,2333.333333333306,0.051523,6.713331910020767,0.47952370785862625
900000000,15,10.0,20.0,2333.333333333397,0.089227,3.87652840507918,0.25843522700527866
900000000,16,10.0,20.0,2333.333333333317,0.086233,4.011121032551343,0.25069506453445894
900000000,17,10.0,20.0,2333.333333333318,0.062214,5.559697174269457,0.32704101025114457
900000000,18,10.0,20.0,2333.333333333353,0.065128,5.310941530524505,0.2950523072513614
900000000,19,10.0,20.0,2333.333333333287,0.068601,5.04206935758954,0.265372071452081
900000000,20,10.0,20.0,2333.33333333336,0.068745,5.031507746017892,0.2515753873008946
1000000000,1,10.0,20.0,2333.333333333531,0.383453,1.0,1.0
1000000000,2,10.0,20.0,2333.333333333321,0.196635,1.950075012078216,0.975037506039108
1000000000,3,10.0,20.0,2333.333333333289,0.13628,2.8137144115057233,0.9379048038352411
1000000000,4,10.0,20.0,2333.333333333444,0.1004,3.8192529880478086,0.9548132470119521
1000000000,5,10.0,20.0,2333.333333333311,0.080946,4.737145751488646,0.9474291502977292
1000000000,6,10.0,20.0,2333.333333333448,0.075101,5.105830814503135,0.8509718024171892
1000000000,7,10.0,20.0,2333.333333333366,0.09649,3.9740180329567827,0.5677168618509689
1000000000,8,10.0,20.0,2333.333333333581,0.051826,7.398853857137344,0.924856732142168
1000000000,9,10.0,20.0,2333.333333333355,0.066246,5.788319294749871,0.6431465883055413
1000000000,10,10.0,20.0,2333.333333333452,0.073816,5.19471388316896,0.519471388316896
1000000000,11,10.0,20.0,2333.333333333403,0.067734,5.661159831104024,0.5146508937367295
1000000000,12,10.0,20.0,2333.333333333379,0.064457,5.948973734427603,0.4957478112023002
1000000000,13,10.0,20.0,2333.333333333437,0.098594,3.889212325293628,0.29917017886874064
1000000000,14,10.0,20.0,2333.333333333296,0.055612,6.895148529094439,0.49251060922103135
1000000000,15,10.0,20.0,2333.333333333492,0.054659,7.015368008928081,0.4676912005952054
1000000000,16,10.0,20.0,2333.333333333424,0.090021,4.2595949833927635,0.2662246864620477
