iteration,label,ranks,rank,overall_avg,overall_peak,job_avg,job_peak_rank,section_avg,section_peak,section_job_avg,section_job_peak_rank
0,mpi_matvec,1,0,0.976947849,473.596979597,0.976947849,473.596979597,0.977060980,485.083670655,0.977060980,485.083670655
0,mpi_matvec,1,0,1.012837367,405.926511567,1.012837367,405.926511567,1.013022559,432.432456112,1.013022559,432.432456112
0,mpi_matvec,1,0,1.014792585,485.201351037,1.014792585,485.201351037,1.014914183,510.073971670,1.014914183,510.073971670
0,mpi_matvec,1,0,1.070778822,485.201351037,1.070778822,485.201351037,1.070914434,523.560199216,1.070914434,523.560199216
0,mpi_matvec,1,0,1.016732759,485.201351037,1.016732759,485.201351037,1.016908089,523.423178893,1.016908089,523.423178893
0,mpi_matvec,1,0,1.030572169,497.388737997,1.030572169,497.388737997,1.030700954,537.634376441,1.030700954,537.634376441
0,mpi_matvec,1,0,0.990619423,390.015609425,0.990619423,390.015609425,0.990737717,414.421890507,0.990737717,414.421890507
0,mpi_matvec,1,0,1.067171861,355.176699032,1.067171861,355.176699032,1.067306572,375.375372350,1.067306572,375.375372350
0,mpi_matvec,1,0,1.062096405,390.015609425,1.062096405,390.015609425,1.062294990,423.190895960,1.062294990,423.190895960
0,mpi_matvec,1,0,1.059254247,296.912127031,1.059254247,296.912127031,1.059385894,306.044375903,1.059385894,306.044375903
0,mpi_matvec,1,0,1.064472902,485.201351037,1.064472902,485.201351037,1.064549001,510.073971670,1.064549001,510.073971670
0,mpi_matvec,1,0,1.006995084,485.201351037,1.006995084,485.201351037,1.007115232,509.943918485,1.007115232,509.943918485
0,mpi_matvec,1,0,1.062513498,473.596979597,1.062513498,473.596979597,1.062647127,497.265072281,1.062647127,497.265072281
0,mpi_matvec,1,0,1.055671951,414.421890507,1.055671951,414.421890507,1.055755492,423.280418493,1.055755492,423.280418493
0,mpi_matvec,1,0,1.069870595,473.596979597,1.069870595,473.596979597,1.070063736,509.943918485,1.070063736,509.943918485
0,mpi_matvec,1,0,1.067559547,414.421890507,1.067559547,414.421890507,1.067749342,441.988960553,1.067749342,441.988960553
0,mpi_matvec,1,0,1.055587905,473.709152023,1.055587905,473.709152023,1.055776612,510.073971670,1.055776612,510.073971670
0,mpi_matvec,1,0,1.065563862,473.596979597,1.065563862,473.596979597,1.065698670,510.073971670,1.065698670,510.073971670
0,mpi_matvec,1,0,0.986007413,415.023866555,0.986007413,415.023866555,0.986173327,442.771753183,0.986173327,442.771753183
0,mpi_matvec,1,0,1.034863164,362.253196913,1.034863164,362.253196913,1.035044952,390.701310417,1.035044952,390.701310417
0,mpi_matvec,1,0,1.029646984,452.796002332,1.029646984,452.796002332,1.029774240,474.383304031,1.029774240,474.383304031
0,mpi_matvec,1,0,1.076235606,474.383304031,1.076235606,474.383304031,1.076372789,485.908634134,1.076372789,485.908634134
0,mpi_matvec,1,0,1.029978434,463.391998945,1.029978434,463.391998945,1.030193768,510.855685969,1.030193768,510.855685969
0,mpi_matvec,1,0,1.059592103,474.383304031,1.059592103,474.383304031,1.059781892,510.855685969,1.059781892,510.855685969
0,mpi_matvec,1,0,1.071379918,452.796002332,1.071379918,452.796002332,1.071514772,485.908634134,1.071514772,485.908634134
0,mpi_matvec,1,0,1.049330872,486.026715174,1.049330872,486.026715174,1.049460108,524.246440795,1.049460108,524.246440795
0,mpi_matvec,1,0,1.123003718,1092.448470468,1.123003718,1092.448470468,1.123040142,1139.438773037,1.123040142,1139.438773037
0,mpi_matvec,1,0,1.091728830,1035.866866867,1.091728830,1035.866866867,1.091763925,1063.405553178,1.091763925,1063.405553178
0,mpi_matvec,1,0,1.093180063,1022.494884640,1.093180063,1022.494884640,1.093216397,1049.455549651,1.093216397,1049.455549651
0,mpi_matvec,1,0,1.065999866,1063.405553178,1.065999866,1063.405553178,1.066020618,1077.731350759,1.066020618,1077.731350759
0,mpi_matvec,1,0,1.095626421,984.736579001,1.095626421,984.736579001,1.095661879,1009.591073708,1.095661879,1009.591073708
0,mpi_matvec,1,0,1.100339100,1063.546924396,1.100339100,1063.546924396,1.100390030,1107.726388205,1.100390030,1107.726388205
0,mpi_matvec,1,0,1.085925615,1009.591131647,1.085925615,1009.591131647,1.085960367,1035.732758130,1.085960367,1035.732758130
