neutron_id,step,x_start,y_start,x_end,y_end,event
100,1,0.0000000000,0.0000000000,0.2744642039,0.0000000000,scatter
100,2,0.2744642039,0.0000000000,0.0000000000,0.1016093072,exit_left
200,1,0.0000000000,0.0000000000,1.5025229443,0.0000000000,scatter
200,2,1.5025229443,0.0000000000,3.3584331627,0.2179703999,scatter
200,3,3.3584331627,0.2179703999,3.7500000000,0.2042743806,exit_right
300,1,0.0000000000,0.0000000000,1.4673132569,0.0000000000,scatter
300,2,1.4673132569,0.0000000000,1.8403159535,-0.0139796722,scatter
300,3,1.8403159535,-0.0139796722,3.7500000000,-2.2718079586,exit_right
400,1,0.0000000000,0.0000000000,2.0516749658,0.0000000000,scatter
400,2,2.0516749658,0.0000000000,0.0000000000,1.1329424369,exit_left
500,1,0.0000000000,0.0000000000,0.9341261925,0.0000000000,scatter
500,2,0.9341261925,0.0000000000,0.3687944963,-2.9090060721,absorb
600,1,0.0000000000,0.0000000000,3.4891258800,0.0000000000,scatter
600,2,3.4891258800,0.0000000000,1.9703439879,1.2385308660,scatter
600,3,1.9703439879,1.2385308660,2.0959060040,3.4811696268,scatter
600,4,2.0959060040,3.4811696268,3.7500000000,4.9351829248,exit_right
700,1,0.0000000000,0.0000000000,0.5189560257,0.0000000000,scatter
700,2,0.5189560257,0.0000000000,1.0103284715,-1.4371304008,scatter
700,3,1.0103284715,-1.4371304008,1.3561128772,-0.5923279704,scatter
700,4,1.3561128772,-0.5923279704,0.0000000000,2.6390524717,exit_left
800,1,0.0000000000,0.0000000000,0.0974423265,0.0000000000,absorb
900,1,0.0000000000,0.0000000000,0.0813798379,0.0000000000,scatter
900,2,0.0813798379,0.0000000000,0.1288676126,0.3757686406,absorb
1000,1,0.0000000000,0.0000000000,3.7500000000,0.0000000000,exit_right
1100,1,0.0000000000,0.0000000000,1.1766603626,0.0000000000,scatter
1100,2,1.1766603626,0.0000000000,1.3545505549,0.3490603867,scatter
1100,3,1.3545505549,0.3490603867,3.7500000000,3.8188361434,exit_right
1200,1,0.0000000000,0.0000000000,3.7500000000,0.0000000000,exit_right
1300,1,0.0000000000,0.0000000000,2.3702653600,0.0000000000,scatter
1300,2,2.3702653600,0.0000000000,3.7500000000,4.1107606786,exit_right
1400,1,0.0000000000,0.0000000000,2.2999039031,0.0000000000,absorb
1500,1,0.0000000000,0.0000000000,1.9044937525,0.0000000000,absorb
1600,1,0.0000000000,0.0000000000,2.1592569714,0.0000000000,absorb
1700,1,0.0000000000,0.0000000000,0.9857425325,0.0000000000,scatter
1700,2,0.9857425325,0.0000000000,0.9151314727,-0.0479800812,scatter
1700,3,0.9151314727,-0.0479800812,0.6059625225,-0.3086369480,scatter
1700,4,0.6059625225,-0.3086369480,2.2549781513,0.3063231133,scatter
1700,5,2.2549781513,0.3063231133,3.3264565676,0.6639287189,scatter
1700,6,3.3264565676,0.6639287189,3.7500000000,0.6215375303,exit_right
1800,1,0.0000000000,0.0000000000,0.3852374874,0.0000000000,scatter
1800,2,0.3852374874,0.0000000000,0.0812753511,-0.1546379793,scatter
1800,3,0.0812753511,-0.1546379793,0.9307809452,-0.4111590859,absorb
1900,1,0.0000000000,0.0000000000,3.1116856326,0.0000000000,scatter
1900,2,3.1116856326,0.0000000000,2.8551637548,-0.3345149214,scatter
1900,3,2.8551637548,-0.3345149214,3.6965380854,-0.4758730604,scatter
1900,4,3.6965380854,-0.4758730604,3.7500000000,-0.3686406725,exit_right
2000,1,0.0000000000,0.0000000000,3.5066294324,0.0000000000,scatter
2000,2,3.5066294324,0.0000000000,3.7500000000,-0.0903682884,exit_right
2100,1,0.0000000000,0.0000000000,2.5851192257,0.0000000000,scatter
2100,2,2.5851192257,0.0000000000,2.7506164481,0.0275232763,scatter
2100,3,2.7506164481,0.0275232763,2.1795676736,-1.5819320729,scatter
2100,4,2.1795676736,-1.5819320729,2.8938341468,1.0256077929,absorb
2200,1,0.0000000000,0.0000000000,0.5102737044,0.0000000000,scatter
2200,2,0.5102737044,0.0000000000,0.3494540857,-0.0773991829,scatter
2200,3,0.3494540857,-0.0773991829,0.0000000000,-0.1233353438,exit_left
2300,1,0.0000000000,0.0000000000,3.7500000000,0.0000000000,exit_right
2400,1,0.0000000000,0.0000000000,3.7500000000,0.0000000000,exit_right
2500,1,0.0000000000,0.0000000000,3.7194197697,0.0000000000,scatter
2500,2,3.7194197697,0.0000000000,3.7500000000,0.0104783596,exit_right
2600,1,0.0000000000,0.0000000000,0.4505550132,0.0000000000,scatter
2600,2,0.4505550132,0.0000000000,1.1124520049,-0.8260741307,absorb
