neutron_id,step,x_start,y_start,x_end,y_end,event
100,1,0.0000000000,0.0000000000,0.9261687118,0.0000000000,absorb
200,1,0.0000000000,0.0000000000,3.1424088444,0.0000000000,absorb
300,1,0.0000000000,0.0000000000,0.3378679527,0.0000000000,scatter
300,2,0.3378679527,0.0000000000,0.0000000000,-0.0496045216,exit_left
400,1,0.0000000000,0.0000000000,0.7287497633,0.0000000000,scatter
400,2,0.7287497633,0.0000000000,0.8125517752,-0.9617015842,scatter
400,3,0.8125517752,-0.9617015842,4.7500000000,-1.6364579130,exit_right
500,1,0.0000000000,0.0000000000,2.5379298506,0.0000000000,scatter
500,2,2.5379298506,0.0000000000,3.0060228133,0.8906745097,scatter
500,3,3.0060228133,0.8906745097,3.3646841368,0.7568071952,scatter
500,4,3.3646841368,0.7568071952,3.7449267308,0.9381984177,scatter
500,5,3.7449267308,0.9381984177,0.0000000000,4.1721265853,exit_left
600,1,0.0000000000,0.0000000000,0.4169970223,0.0000000000,scatter
600,2,0.4169970223,0.0000000000,0.0000000000,-0.5500557113,exit_left
700,1,0.0000000000,0.0000000000,2.0760017387,0.0000000000,scatter
700,2,2.0760017387,0.0000000000,4.1285884757,-2.0722550050,absorb
800,1,0.0000000000,0.0000000000,0.8097625827,0.0000000000,scatter
800,2,0.8097625827,0.0000000000,0.0000000000,0.1636614970,exit_left
900,1,0.0000000000,0.0000000000,0.8905137869,0.0000000000,absorb
1000,1,0.0000000000,0.0000000000,0.3863707682,0.0000000000,scatter
1000,2,0.3863707682,0.0000000000,0.5092748410,0.1066800710,scatter
1000,3,0.5092748410,0.1066800710,0.0000000000,1.2216958113,exit_left
1100,1,0.0000000000,0.0000000000,0.4210498187,0.0000000000,scatter
1100,2,0.4210498187,0.0000000000,3.0604963527,-2.8750349668,scatter
1100,3,3.0604963527,-2.8750349668,3.2981793747,-4.5903653758,scatter
1100,4,3.2981793747,-4.5903653758,2.4752446052,-4.5908492153,scatter
1100,5,2.4752446052,-4.5908492153,3.5001486424,-5.0297716253,scatter
1100,6,3.5001486424,-5.0297716253,3.1885914205,-4.9171662169,scatter
1100,7,3.1885914205,-4.9171662169,0.0000000000,-4.5157013513,exit_left
1200,1,0.0000000000,0.0000000000,0.3420465723,0.0000000000,scatter
1200,2,0.3420465723,0.0000000000,0.2291940484,0.0425049647,scatter
1200,3,0.2291940484,0.0425049647,0.0000000000,-0.0982635827,exit_left
1300,1,0.0000000000,0.0000000000,0.1359463789,0.0000000000,scatter
1300,2,0.1359463789,0.0000000000,0.0000000000,0.1162234587,exit_left
1400,1,0.0000000000,0.0000000000,3.8445352156,0.0000000000,scatter
1400,2,3.8445352156,0.0000000000,2.9128483070,0.6519187617,scatter
1400,3,2.9128483070,0.6519187617,2.8060053274,0.6315862049,absorb
1500,1,0.0000000000,0.0000000000,0.7401228240,0.0000000000,scatter
1500,2,0.7401228240,0.0000000000,3.4572492258,-2.8298454555,scatter
1500,3,3.4572492258,-2.8298454555,0.0000000000,0.8320336639,exit_left
1600,1,0.0000000000,0.0000000000,2.1848452617,0.0000000000,scatter
1600,2,2.1848452617,0.0000000000,1.9170467947,-1.6905240057,scatter
1600,3,1.9170467947,-1.6905240057,2.0210422439,-1.6451624690,scatter
1600,4,2.0210422439,-1.6451624690,0.0000000000,-2.8890092686,exit_left
1700,1,0.0000000000,0.0000000000,2.1385570046,0.0000000000,scatter
1700,2,2.1385570046,0.0000000000,0.7805261725,-2.1101573876,scatter
1700,3,0.7805261725,-2.1101573876,0.7628954275,-2.1155278200,scatter
1700,4,0.7628954275,-2.1155278200,2.7704246895,-5.2973423923,scatter
1700,5,2.7704246895,-5.2973423923,2.7624828170,-5.1343400100,absorb
1800,1,0.0000000000,0.0000000000,3.4145382135,0.0000000000,absorb
1900,1,0.0000000000,0.0000000000,1.0258925138,0.0000000000,scatter
1900,2,1.0258925138,0.0000000000,1.1535757279,0.1288422928,scatter
1900,3,1.1535757279,0.1288422928,0.0000000000,0.5736505108,exit_left
2000,1,0.0000000000,0.0000000000,2.4785895537,0.0000000000,scatter
2000,2,2.4785895537,0.0000000000,2.4788272712,-0.4689648796,absorb
2100,1,0.0000000000,0.0000000000,1.4519451288,0.0000000000,scatter
2100,2,1.4519451288,0.0000000000,2.5682389705,-0.6943814431,absorb
2200,1,0.0000000000,0.0000000000,0.0055622658,0.0000000000,scatter
2200,2,0.0055622658,0.0000000000,0.0000000000,0.0000445678,exit_left
2300,1,0.0000000000,0.0000000000,0.3158452065,0.0000000000,scatter
2300,2,0.3158452065,0.0000000000,0.2232217192,0.0914405897,scatter
2300,3,0.2232217192,0.0914405897,0.1636210213,-0.1340780230,scatter
2300,4,0.1636210213,-0.1340780230,0.9574590511,-5.8715131799,scatter
2300,5,0.9574590511,-5.8715131799,4.7500000000,-3.3357017318,exit_right
2400,1,0.0000000000,0.0000000000,0.5627773349,0.0000000000,scatter
2400,2,0.5627773349,0.0000000000,0.0000000000,0.0707967346,exit_left
2500,1,0.0000000000,0.0000000000,0.7292086336,0.0000000000,scatter
2500,2,0.7292086336,0.0000000000,0.9136469616,0.6557231997,scatter
2500,3,0.9136469616,0.6557231997,0.8953619541,0.9252167392,scatter
2500,4,0.8953619541,0.9252167392,3.6253684830,1.2501587149,scatter
2500,5,3.6253684830,1.2501587149,3.5723181257,1.1981893007,scatter
2500,6,3.5723181257,1.1981893007,3.3516559750,2.1601741162,scatter
2500,7,3.3516559750,2.1601741162,2.7930465005,3.0564556168,absorb
2600,1,0.0000000000,0.0000000000,4.7500000000,0.0000000000,exit_right
2700,1,0.0000000000,0.0000000000,3.6384375747,0.0000000000,scatter
2700,2,3.6384375747,0.0000000000,3.2017549064,0.9216900751,scatter
2700,3,3.2017549064,0.9216900751,3.4704324609,2.5497086892,scatter
2700,4,3.4704324609,2.5497086892,3.3896455449,2.4959733824,scatter
2700,5,3.3896455449,2.4959733824,4.5458758967,5.6373677543,absorb
2800,1,0.0000000000,0.0000000000,4.7500000000,0.0000000000,exit_right
2900,1,0.0000000000,0.0000000000,4.6214878415,0.0000000000,scatter
2900,2,4.6214878415,0.0000000000,4.7500000000,-0.0772179417,exit_right
3000,1,0.0000000000,0.0000000000,0.2182936044,0.0000000000,scatter
3000,2,0.2182936044,0.0000000000,3.8904973814,4.3971634146,scatter
3000,3,3.8904973814,4.3971634146,0.6198357322,8.1550263507,absorb
3100,1,0.0000000000,0.0000000000,0.1064544894,0.0000000000,scatter
3100,2,0.1064544894,0.0000000000,0.2985024242,2.1224915901,scatter
3100,3,0.2985024242,2.1224915901,0.7474036105,2.4330265325,scatter
3100,4,0.7474036105,2.4330265325,0.6329250368,1.6771676793,scatter
3100,5,0.6329250368,1.6771676793,0.0000000000,2.2352080359,exit_left
3200,1,0.0000000000,0.0000000000,1.7404329070,0.0000000000,absorb
3300,1,0.0000000000,0.0000000000,0.3042662199,0.0000000000,absorb
3400,1,0.0000000000,0.0000000000,2.3152260519,0.0000000000,scatter
3400,2,2.3152260519,0.0000000000,4.7500000000,2.2759433851,exit_right
3500,1,0.0000000000,0.0000000000,0.0781374524,0.0000000000,scatter
3500,2,0.0781374524,0.0000000000,0.0000000000,0.0241234786,exit_left
3600,1,0.0000000000,0.0000000000,0.0725562635,0.0000000000,scatter
3600,2,0.0725562635,0.0000000000,0.0000000000,0.4161377322,exit_left
3700,1,0.0000000000,0.0000000000,0.4825555803,0.0000000000,scatter
3700,2,0.4825555803,0.0000000000,0.0000000000,0.0306004457,exit_left
3800,1,0.0000000000,0.0000000000,1.9302741834,0.0000000000,scatter
3800,2,1.9302741834,0.0000000000,0.0000000000,0.8173188059,exit_left
3900,1,0.0000000000,0.0000000000,0.5169702663,0.0000000000,scatter
3900,2,0.5169702663,0.0000000000,2.7840016854,-0.6299160802,absorb
4000,1,0.0000000000,0.0000000000,1.7315854152,0.0000000000,scatter
4000,2,1.7315854152,0.0000000000,4.7500000000,0.7238364267,exit_right
4100,1,0.0000000000,0.0000000000,1.1298348220,0.0000000000,scatter
4100,2,1.1298348220,0.0000000000,1.4841551956,0.8611294548,scatter
4100,3,1.4841551956,0.8611294548,2.4691514261,0.0417010854,scatter
4100,4,2.4691514261,0.0417010854,3.3955195992,0.4522811395,scatter
4100,5,3.3955195992,0.4522811395,1.4433631619,0.8950022207,scatter
4100,6,1.4433631619,0.8950022207,0.0000000000,1.1127280596,exit_left
4200,1,0.0000000000,0.0000000000,0.4194408987,0.0000000000,scatter
4200,2,0.4194408987,0.0000000000,1.0899402709,-1.0016457682,scatter
4200,3,1.0899402709,-1.0016457682,1.0729963365,-0.9591970223,scatter
