neutron_id,step,x_start,y_start,x_end,y_end,event
100,1,0.0000000000,0.0000000000,1.5523902906,0.0000000000,scatter
100,2,1.5523902906,0.0000000000,1.9656671303,0.0272063738,scatter
100,3,1.9656671303,0.0272063738,1.5312069332,-0.2397514907,scatter
100,4,1.5312069332,-0.2397514907,1.0169210739,-0.6241341691,scatter
100,5,1.0169210739,-0.6241341691,0.1718452256,-0.9012390696,scatter
100,6,0.1718452256,-0.9012390696,0.5055509031,-1.1745671384,scatter
100,7,0.5055509031,-1.1745671384,0.0000000000,-1.0999778028,exit_left
200,1,0.0000000000,0.0000000000,0.9547246552,0.0000000000,scatter
200,2,0.9547246552,0.0000000000,0.0000000000,-0.4317246150,exit_left
300,1,0.0000000000,0.0000000000,1.5677226795,0.0000000000,absorb
400,1,0.0000000000,0.0000000000,1.4532865629,0.0000000000,scatter
400,2,1.4532865629,0.0000000000,1.4528505560,-0.0519831901,scatter
400,3,1.4528505560,-0.0519831901,2.5000000000,0.8713402449,exit_right
500,1,0.0000000000,0.0000000000,0.2584172227,0.0000000000,scatter
500,2,0.2584172227,0.0000000000,0.5436678656,2.5430595923,scatter
500,3,0.5436678656,2.5430595923,2.5000000000,3.5193467301,exit_right
600,1,0.0000000000,0.0000000000,2.5000000000,0.0000000000,exit_right
700,1,0.0000000000,0.0000000000,2.5000000000,0.0000000000,exit_right
800,1,0.0000000000,0.0000000000,0.4678348430,0.0000000000,absorb
900,1,0.0000000000,0.0000000000,2.5000000000,0.0000000000,exit_right
1000,1,0.0000000000,0.0000000000,2.5000000000,0.0000000000,exit_right
1100,1,0.0000000000,0.0000000000,1.7675610943,0.0000000000,absorb
1200,1,0.0000000000,0.0000000000,0.4252027755,0.0000000000,scatter
1200,2,0.4252027755,0.0000000000,0.8918976667,-2.4497616398,scatter
1200,3,0.8918976667,-2.4497616398,0.0000000000,-1.4680382595,exit_left
1300,1,0.0000000000,0.0000000000,1.4643394712,0.0000000000,absorb
1400,1,0.0000000000,0.0000000000,1.8765775210,0.0000000000,scatter
1400,2,1.8765775210,0.0000000000,2.4412203674,0.1936780605,absorb
1500,1,0.0000000000,0.0000000000,1.6857611076,0.0000000000,scatter
1500,2,1.6857611076,0.0000000000,1.8391797585,1.3085649814,scatter
1500,3,1.8391797585,1.3085649814,2.5000000000,1.5656269450,exit_right
1600,1,0.0000000000,0.0000000000,1.6481753551,0.0000000000,scatter
1600,2,1.6481753551,0.0000000000,2.5000000000,1.9081998625,exit_right
1700,1,0.0000000000,0.0000000000,2.5000000000,0.0000000000,exit_right
1800,1,0.0000000000,0.0000000000,0.3504640208,0.0000000000,absorb
1900,1,0.0000000000,0.0000000000,1.2701516833,0.0000000000,absorb
2000,1,0.0000000000,0.0000000000,2.5000000000,0.0000000000,exit_right
2100,1,0.0000000000,0.0000000000,1.2002440871,0.0000000000,scatter
2100,2,1.2002440871,0.0000000000,0.8197669413,0.8009233000,absorb
2200,1,0.0000000000,0.0000000000,0.0161966771,0.0000000000,scatter
2200,2,0.0161966771,0.0000000000,0.7935726975,-0.1236152407,scatter
2200,3,0.7935726975,-0.1236152407,0.7562152492,-0.1519067468,scatter
2200,4,0.7562152492,-0.1519067468,2.5000000000,0.6276693823,exit_right
2300,1,0.0000000000,0.0000000000,2.5000000000,0.0000000000,exit_right
2400,1,0.0000000000,0.0000000000,0.6822134606,0.0000000000,absorb
2500,1,0.0000000000,0.0000000000,2.5000000000,0.0000000000,exit_right
2600,1,0.0000000000,0.0000000000,0.5918985674,0.0000000000,absorb
2700,1,0.0000000000,0.0000000000,2.1577939679,0.0000000000,scatter
2700,2,2.1577939679,0.0000000000,1.8270764824,0.1740341769,absorb
2800,1,0.0000000000,0.0000000000,2.5000000000,0.0000000000,exit_right
2900,1,0.0000000000,0.0000000000,2.5000000000,0.0000000000,exit_right
3000,1,0.0000000000,0.0000000000,2.5000000000,0.0000000000,exit_right
3100,1,0.0000000000,0.0000000000,1.7459797482,0.0000000000,scatter
3100,2,1.7459797482,0.0000000000,2.5000000000,1.0399269383,exit_right
3200,1,0.0000000000,0.0000000000,1.7358922707,0.0000000000,scatter
3200,2,1.7358922707,0.0000000000,1.6019387120,-0.0178221150,absorb
3300,1,0.0000000000,0.0000000000,0.6703256820,0.0000000000,absorb
3400,1,0.0000000000,0.0000000000,0.0897919033,0.0000000000,scatter
