neutron_id,step,x_start,y_start,x_end,y_end,event
100,1,0.0000000000,0.0000000000,0.0447467801,0.0000000000,scatter
100,2,0.0447467801,0.0000000000,0.7188831177,-0.9230374924,scatter
100,3,0.7188831177,-0.9230374924,0.6642734857,-0.7148881550,scatter
100,4,0.6642734857,-0.7148881550,0.0000000000,-0.5896761195,exit_left
200,1,0.0000000000,0.0000000000,1.5380883069,0.0000000000,scatter
200,2,1.5380883069,0.0000000000,1.5281939168,0.0023536254,absorb
300,1,0.0000000000,0.0000000000,0.5883248882,0.0000000000,scatter
300,2,0.5883248882,0.0000000000,1.5919787538,-1.3063231662,scatter
300,3,1.5919787538,-1.3063231662,1.4293862432,-1.3579911446,scatter
300,4,1.4293862432,-1.3579911446,1.1011026438,1.8294243098,scatter
300,5,1.1011026438,1.8294243098,1.2805043720,1.6761056295,scatter
300,6,1.2805043720,1.6761056295,1.8742224779,1.2682559316,scatter
300,7,1.8742224779,1.2682559316,1.0939376029,-1.0337849850,absorb
400,1,0.0000000000,0.0000000000,0.8229837653,0.0000000000,scatter
400,2,0.8229837653,0.0000000000,0.9291392105,-1.7254392498,scatter
400,3,0.9291392105,-1.7254392498,1.6496259464,-1.0906606937,scatter
400,4,1.6496259464,-1.0906606937,0.4699110060,0.8929051760,scatter
400,5,0.4699110060,0.8929051760,1.0649138075,1.1085868285,scatter
400,6,1.0649138075,1.1085868285,4.0000000000,2.2897883647,exit_right
500,1,0.0000000000,0.0000000000,0.3561305005,0.0000000000,scatter
500,2,0.3561305005,0.0000000000,0.4592236310,0.7598030238,scatter
500,3,0.4592236310,0.7598030238,3.7157084772,3.5241676736,scatter
500,4,3.7157084772,3.5241676736,4.0000000000,3.8317505563,exit_right
600,1,0.0000000000,0.0000000000,1.2677493178,0.0000000000,scatter
600,2,1.2677493178,0.0000000000,1.3006153749,-0.0072306821,scatter
600,3,1.3006153749,-0.0072306821,0.5278512082,1.6473981022,scatter
600,4,0.5278512082,1.6473981022,0.9733746573,1.4467655454,scatter
600,5,0.9733746573,1.4467655454,0.0000000000,0.6401574538,exit_left
700,1,0.0000000000,0.0000000000,1.8866144020,0.0000000000,scatter
700,2,1.8866144020,0.0000000000,0.2612035921,-2.1823717427,scatter
700,3,0.2612035921,-2.1823717427,1.4657808910,2.3022451526,scatter
700,4,1.4657808910,2.3022451526,1.9745656910,2.2604809180,scatter
700,5,1.9745656910,2.2604809180,4.0000000000,-0.2045051691,exit_right
800,1,0.0000000000,0.0000000000,1.2508354414,0.0000000000,scatter
800,2,1.2508354414,0.0000000000,1.7564139106,-0.9568201275,scatter
800,3,1.7564139106,-0.9568201275,4.0000000000,0.5432206756,exit_right
900,1,0.0000000000,0.0000000000,2.4013804741,0.0000000000,scatter
900,2,2.4013804741,0.0000000000,1.8288918022,-0.0320481772,scatter
900,3,1.8288918022,-0.0320481772,0.6088541530,0.5780854564,absorb
1000,1,0.0000000000,0.0000000000,0.7316007968,0.0000000000,scatter
1000,2,0.7316007968,0.0000000000,0.6556022955,-0.4523642724,scatter
1000,3,0.6556022955,-0.4523642724,0.2510761050,-0.3532806213,scatter
1000,4,0.2510761050,-0.3532806213,0.4309680176,-1.7137316054,scatter
1000,5,0.4309680176,-1.7137316054,0.0000000000,-1.7331259172,exit_left
1100,1,0.0000000000,0.0000000000,2.0027671704,0.0000000000,scatter
1100,2,2.0027671704,0.0000000000,1.8773481078,0.1000740562,scatter
1100,3,1.8773481078,0.1000740562,3.0039501332,-0.0084762656,absorb
1200,1,0.0000000000,0.0000000000,0.8012511116,0.0000000000,scatter
1200,2,0.8012511116,0.0000000000,0.8641578270,-0.0298038374,scatter
1200,3,0.8641578270,-0.0298038374,0.6925141982,-0.4920841868,scatter
1200,4,0.6925141982,-0.4920841868,1.0534892599,-0.8263427631,absorb
1300,1,0.0000000000,0.0000000000,2.9906269175,0.0000000000,scatter
1300,2,2.9906269175,0.0000000000,3.2648811561,4.1460927823,scatter
