neutron_id,step,x_start,y_start,x_end,y_end,event
100,1,0.0000000000,0.0000000000,0.1589711377,0.0000000000,scatter
100,2,0.1589711377,0.0000000000,0.0000000000,0.1781946260,exit_left
200,1,0.0000000000,0.0000000000,0.4846915148,0.0000000000,scatter
200,2,0.4846915148,0.0000000000,1.5000000000,-2.1654669779,exit_right
300,1,0.0000000000,0.0000000000,0.8139671572,0.0000000000,scatter
300,2,0.8139671572,0.0000000000,0.0000000000,-0.1208867595,exit_left
400,1,0.0000000000,0.0000000000,1.1693252881,0.0000000000,scatter
400,2,1.1693252881,0.0000000000,0.0000000000,-0.5755743219,exit_left
500,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
600,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
700,1,0.0000000000,0.0000000000,0.3856362395,0.0000000000,scatter
700,2,0.3856362395,0.0000000000,0.6827377680,-2.1855912921,scatter
700,3,0.6827377680,-2.1855912921,0.6834540505,-2.3693838510,absorb
800,1,0.0000000000,0.0000000000,0.0119724289,0.0000000000,absorb
900,1,0.0000000000,0.0000000000,0.0169269320,0.0000000000,scatter
900,2,0.0169269320,0.0000000000,1.5000000000,-0.0406505030,exit_right
1000,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
1100,1,0.0000000000,0.0000000000,0.0741645474,0.0000000000,scatter
1100,2,0.0741645474,0.0000000000,1.0052929698,-0.6068538284,scatter
1100,3,1.0052929698,-0.6068538284,0.0000000000,-1.8843346910,exit_left
1200,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
1300,1,0.0000000000,0.0000000000,0.9680856251,0.0000000000,scatter
1300,2,0.9680856251,0.0000000000,0.5751728150,0.4277084302,scatter
1300,3,0.5751728150,0.4277084302,0.0000000000,-1.4572075867,exit_left
1400,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
1500,1,0.0000000000,0.0000000000,0.7902051595,0.0000000000,scatter
1500,2,0.7902051595,0.0000000000,0.5563177331,-2.6816098228,scatter
1500,3,0.5563177331,-2.6816098228,1.5000000000,-3.3507309575,exit_right
1600,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
1700,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
1800,1,0.0000000000,0.0000000000,1.2670303832,0.0000000000,absorb
1900,1,0.0000000000,0.0000000000,0.7238178886,0.0000000000,absorb
2000,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
2100,1,0.0000000000,0.0000000000,0.4260986675,0.0000000000,scatter
2100,2,0.4260986675,0.0000000000,0.3685847122,0.1243058901,scatter
2100,3,0.3685847122,0.1243058901,1.2301357964,1.3426449452,scatter
2100,4,1.2301357964,1.3426449452,1.5000000000,1.3967244661,exit_right
2200,1,0.0000000000,0.0000000000,0.9247685663,0.0000000000,scatter
2200,2,0.9247685663,0.0000000000,0.8675353779,0.2589104497,absorb
2300,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
2400,1,0.0000000000,0.0000000000,0.3480496206,0.0000000000,scatter
2400,2,0.3480496206,0.0000000000,0.4585745368,0.0541978568,scatter
2400,3,0.4585745368,0.0541978568,0.0000000000,0.5679904605,exit_left
2500,1,0.0000000000,0.0000000000,0.1674095226,0.0000000000,scatter
2500,2,0.1674095226,0.0000000000,0.0630295231,0.2513709145,scatter
2500,3,0.0630295231,0.2513709145,1.5000000000,-0.0328716475,exit_right
2600,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
2700,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
2800,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
2900,1,0.0000000000,0.0000000000,0.5215606476,0.0000000000,scatter
2900,2,0.5215606476,0.0000000000,0.0000000000,-0.2081239941,exit_left
3000,1,0.0000000000,0.0000000000,0.2424025002,0.0000000000,scatter
3000,2,0.2424025002,0.0000000000,0.1242685434,-2.3765548958,absorb
3100,1,0.0000000000,0.0000000000,0.6967367226,0.0000000000,scatter
3100,2,0.6967367226,0.0000000000,0.7423217756,0.0250597021,absorb
3200,1,0.0000000000,0.0000000000,0.8268197305,0.0000000000,scatter
3200,2,0.8268197305,0.0000000000,0.3422020077,-1.2248064782,scatter
3200,3,0.3422020077,-1.2248064782,0.0000000000,-1.5918999370,exit_left
3300,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
3400,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
3500,1,0.0000000000,0.0000000000,0.4743861573,0.0000000000,absorb
3600,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
3700,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
3800,1,0.0000000000,0.0000000000,0.4461285319,0.0000000000,scatter
3800,2,0.4461285319,0.0000000000,0.6803016595,-0.0295990352,scatter
3800,3,0.6803016595,-0.0295990352,0.7375240302,0.0573448633,scatter
3800,4,0.7375240302,0.0573448633,0.0000000000,-0.0237185386,exit_left
3900,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
4000,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
4100,1,0.0000000000,0.0000000000,1.0987757445,0.0000000000,scatter
4100,2,1.0987757445,0.0000000000,1.1049037985,0.0112496423,scatter
4100,3,1.1049037985,0.0112496423,1.5000000000,-0.0618425266,exit_right
4200,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
4300,1,0.0000000000,0.0000000000,0.7502071687,0.0000000000,absorb
4400,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
4500,1,0.0000000000,0.0000000000,0.0318489119,0.0000000000,absorb
4600,1,0.0000000000,0.0000000000,0.1000935698,0.0000000000,scatter
4600,2,0.1000935698,0.0000000000,0.0000000000,0.0402054641,exit_left
4700,1,0.0000000000,0.0000000000,0.8580251628,0.0000000000,scatter
4700,2,0.8580251628,0.0000000000,0.1307226271,-0.6560532717,scatter
4700,3,0.1307226271,-0.6560532717,1.5000000000,0.3760755135,exit_right
4800,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
4900,1,0.0000000000,0.0000000000,0.5635984608,0.0000000000,absorb
5000,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
5100,1,0.0000000000,0.0000000000,0.3220544205,0.0000000000,scatter
5100,2,0.3220544205,0.0000000000,0.0000000000,-0.0643582348,exit_left
5200,1,0.0000000000,0.0000000000,1.5000000000,0.0000000000,exit_right
