neutron_id,step,x_start,y_start,x_end,y_end,event
100,1,0.0000000000,0.0000000000,2.1745194902,0.0000000000,scatter
100,2,2.1745194902,0.0000000000,3.2500000000,-4.7915170928,exit_right
200,1,0.0000000000,0.0000000000,0.4797535262,0.0000000000,absorb
300,1,0.0000000000,0.0000000000,1.3249224777,0.0000000000,scatter
300,2,1.3249224777,0.0000000000,1.0915374223,-0.4847044670,scatter
300,3,1.0915374223,-0.4847044670,0.0000000000,-0.0891973217,exit_left
400,1,0.0000000000,0.0000000000,1.1586009345,0.0000000000,scatter
400,2,1.1586009345,0.0000000000,1.7549080702,0.2436748195,scatter
400,3,1.7549080702,0.2436748195,1.4864887529,0.2270348896,scatter
400,4,1.4864887529,0.2270348896,1.6459152179,0.4919615004,scatter
400,5,1.6459152179,0.4919615004,0.0000000000,0.6084519501,exit_left
500,1,0.0000000000,0.0000000000,0.7343925031,0.0000000000,scatter
500,2,0.7343925031,0.0000000000,0.7521955638,-0.1391895854,scatter
500,3,0.7521955638,-0.1391895854,0.0000000000,-0.1024046556,exit_left
600,1,0.0000000000,0.0000000000,1.3175256382,0.0000000000,scatter
600,2,1.3175256382,0.0000000000,2.8329330115,2.1576845205,absorb
700,1,0.0000000000,0.0000000000,0.1696216990,0.0000000000,absorb
800,1,0.0000000000,0.0000000000,0.0222004493,0.0000000000,scatter
800,2,0.0222004493,0.0000000000,0.0000000000,-0.0009533529,exit_left
900,1,0.0000000000,0.0000000000,2.8190408683,0.0000000000,scatter
900,2,2.8190408683,0.0000000000,3.2500000000,-0.2565135046,exit_right
1000,1,0.0000000000,0.0000000000,0.6030540078,0.0000000000,scatter
1000,2,0.6030540078,0.0000000000,3.2500000000,0.6991958667,exit_right
1100,1,0.0000000000,0.0000000000,2.7151080448,0.0000000000,scatter
1100,2,2.7151080448,0.0000000000,2.5010857358,1.5586837273,scatter
1100,3,2.5010857358,1.5586837273,3.2500000000,0.8652212416,exit_right
1200,1,0.0000000000,0.0000000000,3.2500000000,0.0000000000,exit_right
1300,1,0.0000000000,0.0000000000,0.6415340104,0.0000000000,scatter
1300,2,0.6415340104,0.0000000000,3.2500000000,-1.8886637083,exit_right
1400,1,0.0000000000,0.0000000000,0.3636350847,0.0000000000,scatter
1400,2,0.3636350847,0.0000000000,0.1597856569,0.6134353312,scatter
1400,3,0.1597856569,0.6134353312,0.0000000000,0.2791272861,exit_left
1500,1,0.0000000000,0.0000000000,3.2500000000,0.0000000000,exit_right
1600,1,0.0000000000,0.0000000000,2.4321874351,0.0000000000,scatter
1600,2,2.4321874351,0.0000000000,3.2500000000,-0.5779470654,exit_right
1700,1,0.0000000000,0.0000000000,2.5230292062,0.0000000000,scatter
1700,2,2.5230292062,0.0000000000,0.0000000000,0.0171015552,exit_left
1800,1,0.0000000000,0.0000000000,0.2919631292,0.0000000000,scatter
1800,2,0.2919631292,0.0000000000,1.6077452335,0.3237147637,absorb
1900,1,0.0000000000,0.0000000000,0.5548941547,0.0000000000,absorb
2000,1,0.0000000000,0.0000000000,0.2484739380,0.0000000000,scatter
2000,2,0.2484739380,0.0000000000,0.0000000000,-0.2419525007,exit_left
2100,1,0.0000000000,0.0000000000,1.5937013287,0.0000000000,scatter
2100,2,1.5937013287,0.0000000000,3.2500000000,0.7230525179,exit_right
2200,1,0.0000000000,0.0000000000,0.0484532194,0.0000000000,scatter
2200,2,0.0484532194,0.0000000000,2.4139376370,0.6510252778,scatter
2200,3,2.4139376370,0.6510252778,2.3879342098,0.6613154523,scatter
2200,4,2.3879342098,0.6613154523,1.7507750160,1.9212383755,scatter
2200,5,1.7507750160,1.9212383755,0.0000000000,1.7316039401,exit_left
2300,1,0.0000000000,0.0000000000,1.5444716068,0.0000000000,scatter
2300,2,1.5444716068,0.0000000000,0.9845765573,0.1129877762,scatter
2300,3,0.9845765573,0.1129877762,0.0000000000,-0.5730382725,exit_left
2400,1,0.0000000000,0.0000000000,3.2500000000,0.0000000000,exit_right
2500,1,0.0000000000,0.0000000000,2.7373532564,0.0000000000,scatter
2500,2,2.7373532564,0.0000000000,3.2500000000,0.1875805098,exit_right
2600,1,0.0000000000,0.0000000000,3.2500000000,0.0000000000,exit_right
2700,1,0.0000000000,0.0000000000,0.5383059021,0.0000000000,scatter
2700,2,0.5383059021,0.0000000000,0.0000000000,-1.4364907795,exit_left
