N,P,trial,elapsed_seconds,absorbed,transmitted,reflected
800000,1,3,0.050409374999958345,372284,185954,241762
800000,1,4,0.04946447000003218,372586,185471,241943
800000,2,0,0.026499553000007836,372364,186509,241127
800000,2,1,0.025874755000018013,372158,186184,241658
800000,2,2,0.025309287000027325,371882,186422,241696
800000,2,3,0.02532817899998463,372628,185165,242207
800000,2,4,0.026999956999986807,372238,185734,242028
800000,3,0,0.017596897999965222,372616,186328,241056
800000,3,1,0.017802118000020073,372468,186167,241365
800000,3,2,0.01727184200001375,372358,186171,241471
800000,3,3,0.0171502759999953,372601,185582,241817
800000,3,4,0.01672082400000363,372297,185811,241892
800000,4,0,0.013138540999989345,372413,186670,240917
800000,4,1,0.013260713000022406,372759,185998,241243
800000,4,2,0.01289764099999502,373016,186023,240961
800000,4,3,0.013221513000019058,372998,185209,241793
800000,4,4,0.012825711000004958,372366,185958,241676
800000,5,0,0.010571005999963745,372362,186321,241317
800000,5,1,0.010795498999982556,372711,185865,241424
800000,5,2,0.01071602700000085,372575,186300,241125
800000,5,3,0.010908409000023767,372949,185516,241535
800000,5,4,0.010612111000000368,372179,186079,241742
800000,6,0,0.009549982999999429,371787,186680,241533
800000,6,1,0.009067829999992227,372204,185852,241944
800000,6,2,0.009451119000004837,372762,186035,241203
800000,6,3,0.009343978999993396,372931,185678,241391
800000,6,4,0.009844808999957877,371691,186353,241956
800000,7,0,0.007983423999974093,372103,186705,241192
800000,7,1,0.008747613000025467,372336,185570,242094
800000,7,2,0.007886471000006168,372645,186242,241113
800000,7,3,0.007912103999956344,372973,185821,241206
800000,7,4,0.009188595000011901,371993,186598,241409
800000,8,0,0.007415884000010919,372176,186400,241424
800000,8,1,0.008021356000028845,372093,185618,242289
800000,8,2,0.007637898999973913,372236,186332,241432
800000,8,3,0.008548647999987224,372980,185961,241059
800000,8,4,0.007704367000030743,372119,186771,241110
800000,9,0,0.007642497999995612,372230,186825,240945
800000,9,1,0.008009412000035354,372161,185760,242079
800000,9,2,0.007737695999992411,372334,186278,241388
800000,9,3,0.00812255699997877,372678,186487,240835
800000,9,4,0.008333101000005172,372333,186554,241113
800000,10,0,0.007679895000023862,372370,186797,240833
800000,10,1,0.007509163000008812,372158,185756,242086
800000,10,2,0.007694774000015059,372271,186296,241433
800000,10,3,0.0075596780000068975,372787,186425,240788
800000,10,4,0.007743704000006346,372300,186333,241367
800000,11,0,0.007212155999980041,372577,186597,240826
800000,11,1,0.00738659500001404,372209,185590,242201
800000,11,2,0.006944104000012885,372210,186090,241700
800000,11,3,0.006953870000018014,372482,186671,240847
800000,11,4,0.007560817000012321,372227,186169,241604
800000,12,0,0.006918600000005881,372522,186500,240978
800000,12,1,0.006493816000045172,372363,185616,242021
800000,12,2,0.006592062999970949,372396,185935,241669
800000,12,3,0.006535786999961601,372534,186701,240765
800000,12,4,0.006604359999982989,372517,185838,241645
800000,13,0,0.006196078000016314,372337,186407,241256
800000,13,1,0.006151860999977998,372645,185472,241883
800000,13,2,0.006211650000011559,372131,186179,241690
800000,13,3,0.0062158189999763636,372666,186505,240829
800000,13,4,0.006185530999971434,372938,185760,241302
800000,14,0,0.005888219000041772,372387,186216,241397
800000,14,1,0.0060569670000063525,372672,185663,241665
800000,14,2,0.005957119000015609,372259,186113,241628
800000,14,3,0.005774824000013723,372621,186588,240791
800000,14,4,0.006009364000021833,372526,186006,241468
800000,15,0,0.0057495499999618005,372371,186110,241519
800000,15,1,0.0057324570000218955,372717,185731,241552
800000,15,2,0.005691119999994498,372002,186299,241699
800000,15,3,0.0057615169999962745,372367,186638,240995
800000,15,4,0.0060316109999689616,372201,186147,241652
800000,16,0,0.005764174000034927,372235,186251,241514
800000,16,1,0.005492790000005243,372869,185739,241392
800000,16,2,0.005843605999984902,372084,186382,241534
800000,16,3,0.005578500000012809,372291,186485,241224
800000,16,4,0.005661367000016071,372353,186098,241549
800000,17,0,0.005558851000046161,372247,186337,241416
800000,17,1,0.005545862000019497,372929,185706,241365
800000,17,2,0.005465092999997978,372164,186311,241525
800000,17,3,0.005362678999972559,372148,186625,241227
800000,17,4,0.005504209999969589,372492,185979,241529
800000,18,0,0.0054216379999729725,372439,186343,241218
800000,18,1,0.005336639000006471,372687,186091,241222
800000,18,2,0.005614878000017143,372088,186207,241705
800000,18,3,0.005479757999978574,371934,186599,241467
800000,18,4,0.005356852000033996,372472,186007,241521
800000,19,0,0.005214084999977331,372497,186323,241180
800000,19,1,0.00521894399997791,372815,186106,241079
800000,19,2,0.005233836999991581,372311,186004,241685
800000,19,3,0.00512764600000537,371971,186467,241562
800000,19,4,0.005297783999992589,372041,186192,241767
800000,20,0,0.005237972000031732,372409,186428,241163
800000,20,1,0.0050130159999639545,373027,186045,240928
800000,20,2,0.005150271999980305,372430,185896,241674
800000,20,3,0.005087085000013758,372020,186334,241646
800000,20,4,0.004967617999966478,372302,186032,241666
1600000,1,0,0.10022786000001815,745119,372846,482035
1600000,1,1,0.09960206699997798,745927,371615,482458
1600000,1,2,0.09810622599997032,744853,371827,483320
1600000,1,3,0.1000797289999582,744601,371813,483586
1600000,1,4,0.09956635899999355,745712,371194,483094
1600000,2,0,0.05026701599996386,745412,372573,482015
1600000,2,1,0.050691212000003816,745045,371938,483017
1600000,2,2,0.05183085999999548,744067,372540,483393
1600000,2,3,0.04962063699997543,744717,371006,484277
1600000,2,4,0.04974095900001885,744194,372085,483721
1600000,3,0,0.03432701299999508,744540,372796,482664
1600000,3,1,0.03335614899998518,744560,372396,483044
1600000,3,2,0.03355467800002998,744420,372518,483062
1600000,3,3,0.03337809300001027,744858,371296,483846
1600000,3,4,0.033263789999978144,744806,371658,483536
1600000,4,0,0.026202295000018694,744566,373161,482273
1600000,4,1,0.025418512000044302,744733,372605,482662
1600000,4,2,0.025075656000012714,744819,372167,483014
1600000,4,3,0.024942044000056285,745546,371150,483304
1600000,4,4,0.024972085999991123,744507,371946,483547
1600000,5,0,0.020391329999995378,744441,372628,482931
1600000,5,1,0.020449036000002252,745249,372371,482380
1600000,5,2,0.020466532999989795,744955,372306,482739
1600000,5,3,0.020343938999985767,745215,371377,483408
1600000,5,4,0.020429100999990624,743748,372438,483814
1600000,6,0,0.017928984000036507,744377,372581,483042
1600000,6,1,0.0177940550000244,745052,372152,482796
1600000,6,2,0.01738169600002948,745381,372484,482135
1600000,6,3,0.017881308000028184,744893,371930,483177
1600000,6,4,0.0170074630000272,743897,372523,483580
1600000,7,0,0.015341137000007166,744142,373047,482811
1600000,7,1,0.015606848000004447,745188,371917,482895
1600000,7,2,0.015811565999968025,745767,372263,481970
1600000,7,3,0.015465744999971776,745257,371772,482971
1600000,7,4,0.015061199999991004,744001,372682,483317
1600000,8,0,0.013900124000031155,743834,373241,482925
1600000,8,1,0.014930549999974119,744818,371948,483234
1600000,8,2,0.015132392999987587,745679,371947,482374
1600000,8,3,0.01393836699998019,745540,371471,482989
1600000,8,4,0.014287238999997953,743977,373038,482985
1600000,9,0,0.01508732700000337,743932,373012,483056
1600000,9,1,0.01460260900000776,745157,371471,483372
1600000,9,2,0.014066426999988835,745598,372438,481964
1600000,9,3,0.015066633999992973,745606,371776,482618
1600000,9,4,0.014671715000019958,743946,372875,483179
1600000,10,0,0.014123700000027384,744165,372885,482950
1600000,10,1,0.014465749999999389,745146,371604,483250
1600000,10,2,0.013464338999995107,745319,372426,482255
1600000,10,3,0.014865780000036466,745534,371976,482490
1600000,10,4,0.014301838999983829,743883,372620,483497
1600000,11,0,0.013627342000006593,744557,372614,482829
1600000,11,1,0.013310531999991326,745314,371512,483174
1600000,11,2,0.013472475000014583,745111,372420,482469
1600000,11,3,0.013323411000044416,745263,372447,482290
1600000,11,4,0.013350806000005377,743877,372852,483271
1600000,12,0,0.012858597000047212,744156,372616,483228
1600000,12,1,0.012765514000022904,745065,371585,483350
1600000,12,2,0.012798831999987215,745268,372119,482613
1600000,12,3,0.012320483999985754,745413,372576,482011
1600000,12,4,0.012758107000024665,744069,372637,483294
1600000,13,0,0.011746039999991353,744029,372449,483522
1600000,13,1,0.011560857999995733,745300,371479,483221
1600000,13,2,0.011740111000051456,745172,372484,482344
1600000,13,3,0.011618354000006548,745500,372692,481808
1600000,13,4,0.011345038999991175,744315,372876,482809
1600000,14,0,0.011086825000006684,744462,372277,483261
1600000,14,1,0.011290396999982022,745441,371364,483195
1600000,14,2,0.011224350000020422,745418,372347,482235
1600000,14,3,0.011372763999986546,745302,372841,481857
1600000,14,4,0.010801196000045366,744175,373066,482759
1600000,15,0,0.01060507099998631,744320,372232,483448
1600000,15,1,0.010727848999977141,745192,371372,483436
1600000,15,2,0.0110764489999724,745057,372443,482500
1600000,15,3,0.010859912000000804,745403,373008,481589
1600000,15,4,0.010907523000014407,744182,373249,482569
1600000,16,0,0.010363669000014397,744463,372192,483345
1600000,16,1,0.010310571999980311,745137,371385,483478
1600000,16,2,0.010263084000030176,744965,372546,482489
1600000,16,3,0.010429187999989153,745598,372672,481730
1600000,16,4,0.010251673000027495,744383,372905,482712
1600000,17,0,0.009853558000031626,744362,372717,482921
1600000,17,1,0.01009882299996434,745108,371400,483492
1600000,17,2,0.010041226999987884,745233,372441,482326
1600000,17,3,0.010024633000000449,745479,373010,481511
1600000,17,4,0.009928978999994342,744211,372976,482813
1600000,18,0,0.009602276999999049,744726,372664,482610
1600000,18,1,0.009494079000035072,744672,371814,483514
1600000,18,2,0.009619654999994509,744980,372392,482628
1600000,18,3,0.009634099999971113,745313,373239,481448
1600000,18,4,0.009515674999988732,744184,373001,482815
1600000,19,0,0.00921626600000991,744912,372633,482455
1600000,19,1,0.009277809000025172,745014,371582,483404
1600000,19,2,0.009175228999993124,745068,372372,482560
1600000,19,3,0.009315281999988656,745385,373134,481481
