N,P,trial,elapsed_seconds,absorbed,transmitted,reflected
3200000,8,3,0.028515493999748287,1490065,743696,966239
3200000,8,4,0.0297202209999341,1488837,745294,965869
3200000,9,0,0.028141181000137294,1488025,744983,966992
3200000,9,1,0.026918804999695567,1491560,744033,964407
3200000,9,2,0.028899501000068994,1490691,743664,965645
3200000,9,3,0.027237808000336372,1490446,743988,965566
3200000,9,4,0.028472227999827737,1489066,745125,965809
3200000,10,0,0.028239620000022114,1488542,745277,966181
3200000,10,1,0.02805376000014803,1491104,744605,964291
3200000,10,2,0.026422037999964232,1490866,743711,965423
3200000,10,3,0.025179318000027706,1490502,743987,965511
3200000,10,4,0.028052918999946996,1488378,745403,966219
3200000,11,0,0.026552158999948006,1488479,745064,966457
3200000,11,1,0.025698635000026115,1490763,744718,964519
3200000,11,2,0.02411641900016548,1490274,744368,965358
3200000,11,3,0.022783579000133614,1490198,744494,965308
3200000,11,4,0.024131325999860564,1488513,745440,966047
3200000,12,0,0.022272952000093937,1488463,744854,966683
3200000,12,1,0.02350822700009303,1490794,744103,965103
3200000,12,2,0.02423081799997817,1490758,744309,964933
3200000,12,3,0.02422342599993499,1489725,745262,965013
3200000,12,4,0.023985967000044184,1488845,745547,965608
3200000,13,0,0.022343152000303235,1488399,744994,966607
3200000,13,1,0.022832407999885618,1490572,743691,965737
3200000,13,2,0.022520686999996542,1490593,744738,964669
3200000,13,3,0.022360313999797654,1489899,745384,964717
3200000,13,4,0.02278904800004966,1488630,745997,965373
3200000,14,0,0.02171136899960402,1488377,745082,966541
3200000,14,1,0.021809807999943587,1490567,743775,965658
3200000,14,2,0.02168898199988689,1491131,744349,964520
3200000,14,3,0.0214115320000019,1489992,745018,964990
3200000,14,4,0.0213036409995766,1488590,745307,966103
3200000,15,0,0.02042893499992715,1488172,745347,966481
3200000,15,1,0.020372948000385804,1490517,743786,965697
3200000,15,2,0.02052279899999121,1490950,744303,964747
3200000,15,3,0.0201922809997086,1490497,744669,964834
3200000,15,4,0.01975350900011108,1487902,745554,966544
3200000,16,0,0.020201100999656774,1488436,745241,966323
3200000,16,1,0.019357925999884174,1490208,744028,965764
3200000,16,2,0.019657011000163038,1491010,744424,964566
3200000,16,3,0.019729016999917803,1490651,744437,964912
3200000,16,4,0.018758225000055972,1488268,745464,966268
3200000,17,0,0.01820647700014888,1488376,745043,966581
3200000,17,1,0.018614498000260937,1490169,743585,966246
3200000,17,2,0.018736994999926537,1491309,744507,964184
3200000,17,3,0.01853288199981762,1490926,744443,964631
3200000,17,4,0.018370195999978023,1488403,745346,966251
3200000,18,0,0.01811668899972574,1488251,745070,966679
3200000,18,1,0.017517966000013985,1490025,743980,965995
3200000,18,2,0.018216843000118388,1491182,744666,964152
3200000,18,3,0.01820999399978973,1491004,744386,964610
3200000,18,4,0.01820028900010584,1488312,745554,966134
3200000,19,0,0.01741573499975857,1488626,744753,966621
3200000,19,1,0.01714561600010711,1490390,743548,966062
3200000,19,2,0.017619118000311573,1490956,744573,964471
3200000,19,3,0.017111236000346253,1491024,744407,964569
3200000,19,4,0.017347730999972555,1488029,745264,966707
3200000,20,0,0.01671289900014017,1488609,744683,966708
3200000,20,1,0.016789455999969505,1490376,743659,965965
3200000,20,2,0.01686467099989386,1490880,744875,964245
3200000,20,3,0.016535221999674832,1491143,744675,964182
3200000,20,4,0.016331150000041816,1487895,745490,966615
6400000,1,0,0.3913412789997892,2977346,1491326,1931328
6400000,1,1,0.3890533220001089,2980491,1490057,1929452
6400000,1,2,0.39170622299980096,2978102,1488494,1933404
6400000,1,3,0.38690954999992755,2979199,1488490,1932311
6400000,1,4,0.39750962000016443,2980619,1488297,1931084
6400000,2,0,0.19687682299991138,2978847,1490726,1930427
6400000,2,1,0.1975348760001907,2980298,1490306,1929396
6400000,2,2,0.19583774199963955,2979236,1488338,1932426
6400000,2,3,0.19892855699981737,2979469,1488967,1931564
6400000,2,4,0.1973472480003693,2980823,1488248,1930929
6400000,3,0,0.13167239599988534,2978084,1491879,1930037
6400000,3,1,0.1307700450001903,2980147,1490002,1929851
6400000,3,2,0.13130415200021162,2979814,1489188,1930998
6400000,3,3,0.1313078250000217,2978725,1488031,1933244
6400000,3,4,0.13109014900010152,2980872,1487190,1931938
6400000,4,0,0.09834798999963823,2979119,1490499,1930382
6400000,4,1,0.0983113960000992,2979184,1489238,1931578
6400000,4,2,0.09817089300031512,2979231,1489751,1931018
6400000,4,3,0.09806883600003857,2979726,1487770,1932504
6400000,4,4,0.09815425900023911,2981387,1487230,1931383
6400000,5,0,0.07876944200006619,2978111,1490571,1931318
6400000,5,1,0.07923020700036432,2979305,1488540,1932155
6400000,5,2,0.08002579100002549,2979337,1490187,1930476
6400000,5,3,0.079379660000086,2980344,1487683,1931973
6400000,5,4,0.07917365900038931,2979934,1488078,1931988
6400000,6,0,0.06763133399999788,2978782,1490282,1930936
6400000,6,1,0.06808660600017902,2980409,1487761,1931830
6400000,6,2,0.06736181299993405,2979587,1489892,1930521
6400000,6,3,0.06707749900033377,2979668,1488399,1931933
6400000,6,4,0.06651497400025619,2979428,1488321,1932251
6400000,7,0,0.057963059000030626,2979359,1490033,1930608
6400000,7,1,0.059191569999711646,2980588,1487648,1931764
6400000,7,2,0.057858767000197986,2979853,1489847,1930300
6400000,7,3,0.05802626100012276,2979443,1488661,1931896
6400000,7,4,0.058109155999773066,2978637,1489143,1932220
6400000,8,0,0.05263823499990394,2977967,1490310,1931723
6400000,8,1,0.05291703699958816,2980499,1487928,1931573
6400000,8,2,0.05203698400009671,2979825,1489589,1930586
6400000,8,3,0.05399921800017182,2978758,1488428,1932814
6400000,8,4,0.05125722599996152,2978423,1489750,1931827
6400000,9,0,0.05206702099985705,2978601,1489297,1932102
6400000,9,1,0.050675452999712434,2981277,1487282,1931441
6400000,9,2,0.05090614300024754,2980147,1489267,1930586
6400000,9,3,0.05049750699981814,2978824,1489119,1932057
6400000,9,4,0.054434492999916984,2979242,1488763,1931995
6400000,10,0,0.05249259499987602,2977674,1489724,1932602
6400000,10,1,0.05085602600001948,2982305,1487447,1930248
6400000,10,2,0.05261032599992177,2979579,1489260,1931161
6400000,10,3,0.04741934000003312,2978767,1489151,1932082
6400000,10,4,0.05065917100000661,2978566,1489348,1932086
6400000,11,0,0.05151694699998188,2978291,1488685,1933024
6400000,11,1,0.047917697000229964,2982255,1488401,1929344
6400000,11,2,0.0490845790000094,2979166,1489494,1931340
6400000,11,3,0.04756559199995536,2977455,1490525,1932020
6400000,11,4,0.04972682499965231,2978556,1489189,1932255
6400000,12,0,0.047628776999772526,2978193,1488553,1933254
6400000,12,1,0.0452790780000214,2981975,1488332,1929693
6400000,12,2,0.04659474499976568,2979198,1489470,1931332
6400000,12,3,0.04739381599983972,2978261,1490603,1931136
6400000,12,4,0.044844855000064854,2979017,1489220,1931763
6400000,13,0,0.04364133499984746,2978250,1488522,1933228
6400000,13,1,0.042043013000238716,2981901,1487988,1930111
6400000,13,2,0.042505038999934186,2979773,1489305,1930922
6400000,13,3,0.04217480900024384,2979117,1490184,1930699
6400000,13,4,0.044142458999886,2978686,1490072,1931242
6400000,14,0,0.041844187999686255,2977512,1489438,1933050
6400000,14,1,0.04129173499995886,2981839,1488149,1930012
6400000,14,2,0.04105745600008959,2979620,1488776,1931604
6400000,14,3,0.04169662700041954,2978945,1490368,1930687
6400000,14,4,0.0405625329999566,2978928,1489584,1931488
6400000,15,0,0.039171427999917796,2977265,1489645,1933090
6400000,15,1,0.039618711000002804,2982173,1488383,1929444
6400000,15,2,0.03909868799973992,2980033,1488317,1931650
6400000,15,3,0.037839466000150423,2979485,1490360,1930155
6400000,15,4,0.039615527000023576,2978952,1490068,1930980
6400000,16,0,0.037514835000365565,2977916,1489188,1932896
6400000,16,1,0.03838000999985525,2981735,1489014,1929251
6400000,16,2,0.03749622699979227,2979483,1488389,1932128
6400000,16,3,0.03777150099995197,2979270,1490468,1930262
6400000,16,4,0.03728584500004217,2978858,1489956,1931186
6400000,17,0,0.0349167170002147,2976851,1489607,1933542
6400000,17,1,0.035024711999994906,2981229,1489018,1929753
6400000,17,2,0.035793959999864455,2980518,1488341,1931141
6400000,17,3,0.035697045999768307,2979311,1490047,1930642
6400000,17,4,0.03597972599982313,2979068,1489903,1931029
6400000,18,0,0.03522806099999798,2977066,1489756,1933178
6400000,18,1,0.03406590700024026,2980720,1489186,1930094
6400000,18,2,0.03473358100018231,2980328,1488200,1931472
6400000,18,3,0.03476553100017554,2979938,1489780,1930282
6400000,18,4,0.034985296000286326,2978520,1490034,1931446
6400000,19,0,0.033341323000058765,2977302,1489905,1932793
6400000,19,1,0.03281815399986954,2980321,1489236,1930443
6400000,19,2,0.03338577999966219,2980599,1488458,1930943
6400000,19,3,0.03229296300014539,2980479,1489603,1929918
6400000,19,4,0.03330704000018159,2978495,1489987,1931518
6400000,20,0,0.032193207999625884,2977244,1489970,1932786
6400000,20,1,0.03207779300009861,2980776,1489285,1929939
6400000,20,2,0.031603254999936325,2981117,1488941,1929942
6400000,20,3,0.031434122000064235,2980627,1489559,1929814
6400000,20,4,0.03157668999983798,2978601,1490234,1931165
12800000,1,0,0.7991969539998536,5958968,2980931,3860101
12800000,1,1,0.78574388800007,5960607,2979239,3860154
12800000,1,2,0.7980129269999452,5958845,2977199,3863956
12800000,1,3,0.7945078319999084,5960710,2976944,3862346
12800000,1,4,0.7776444549999724,5958309,2978443,3863248
12800000,2,0,0.3897637160002887,5956975,2980209,3862816
12800000,2,1,0.3907279730001392,5959163,2980291,3860546
12800000,2,2,0.38911644400013756,5956580,2977431,3865989
12800000,2,3,0.39117531800002325,5960507,2978135,3861358
12800000,2,4,0.3889527729998008,5958851,2978368,3862781
12800000,3,0,0.2589421959996798,5956914,2981321,3861765
12800000,3,1,0.2624947119998069,5958718,2978942,3862340
12800000,3,2,0.2600150670000403,5957603,2977095,3865302
12800000,3,3,0.2600728170000366,5958070,2978962,3862968
12800000,3,4,0.26205893999986074,5960429,2977065,3862506
12800000,4,0,0.19629326799986302,5957642,2982291,3860067
12800000,4,1,0.19820937199983746,5958967,2978660,3862373
12800000,4,2,0.1960011440000926,5958618,2978533,3862849
12800000,4,3,0.1962602430003244,5957698,2979404,3862898
12800000,4,4,0.1986431810000795,5959833,2977792,3862375
12800000,5,0,0.1566867779997665,5956390,2981607,3862003
12800000,5,1,0.157989630999964,5957911,2979449,3862640
12800000,5,2,0.15945042500015916,5958824,2980084,3861092
12800000,5,3,0.15768454199996995,5957662,2979019,3863319
12800000,5,4,0.15873940400024367,5960105,2977253,3862642
12800000,6,0,0.13314097400007086,5956591,2981261,3862148
12800000,6,1,0.13262907700027426,5960534,2977567,3861899
12800000,6,2,0.13573016100008317,5959552,2978576,3861872
12800000,6,3,0.1336213399999906,5957671,2977914,3864415
12800000,6,4,0.13509197399980621,5961343,2976055,3862602
12800000,7,0,0.11527488199999425,5959247,2980212,3860541
12800000,7,1,0.11516806000008728,5960383,2978338,3861279
12800000,7,2,0.11483078099990962,5958903,2979361,3861736
12800000,7,3,0.11628994100010459,5958416,2978617,3862967
12800000,7,4,0.11509535400000459,5961532,2976070,3862398
12800000,8,0,0.1064139130003241,5957545,2979230,3863225
12800000,8,1,0.10459335700033989,5958715,2978187,3863098
12800000,8,2,0.10530043500011743,5959263,2978536,3862201
12800000,8,3,0.10620194799957972,5959198,2977386,3863416
12800000,8,4,0.1063198859997101,5962517,2975920,3861563
12800000,9,0,0.10288812800035885,5956500,2979390,3864110
12800000,9,1,0.09996365899996817,5960689,2976849,3862462
12800000,9,2,0.10123587300040526,5959757,2978305,3861938
12800000,9,3,0.09962132999999085,5960718,2977175,3862107
12800000,9,4,0.1041292110003269,5961787,2976486,3861727
12800000,10,0,0.10416954899983466,5955856,2980447,3863697
12800000,10,1,0.10174856200001159,5961305,2976932,3861763
12800000,10,2,0.096397842999977,5959986,2978259,3861755
12800000,10,3,0.0978418029999375,5961050,2976790,3862160
12800000,10,4,0.09222481899996637,5960759,2977138,3862103
12800000,11,0,0.09855361000018092,5956431,2979896,3863673
12800000,11,1,0.0989207580000766,5961716,2976810,3861474
12800000,11,2,0.0942748610000308,5959021,2978836,3862143
12800000,11,3,0.09359002000019245,5960066,2978783,3861151
12800000,11,4,0.09531187799984764,5961063,2976625,3862312
12800000,12,0,0.09024516699992091,5957086,2978507,3864407
12800000,12,1,0.08947632299987163,5961009,2977105,3861886
12800000,12,2,0.08643759400001727,5958309,2978707,3862984
12800000,12,3,0.09230124799978512,5959904,2979122,3860974
12800000,12,4,0.08784518599986768,5959820,2977561,3862619
12800000,13,0,0.0813085790000514,5958080,2978066,3863854
12800000,13,1,0.08705477700004849,5961312,2976650,3862038
12800000,13,2,0.08553056200025821,5958023,2979506,3862471
12800000,13,3,0.08538464000002932,5959187,2979662,3861151
12800000,13,4,0.0816862140000012,5958865,2978148,3862987
12800000,14,0,0.08156984000015655,5958719,2978027,3863254
12800000,14,1,0.0807665279999128,5960442,2977020,3862538
12800000,14,2,0.07965399700015041,5958887,2978914,3862199
12800000,14,3,0.07973870399973748,5958933,2979698,3861369
12800000,14,4,0.07977688999972088,5958093,2977975,3863932
12800000,15,0,0.07611282000016217,5958056,2978168,3863776
12800000,15,1,0.07489356399992175,5960174,2977461,3862365
12800000,15,2,0.07773983500010218,5958367,2978864,3862769
12800000,15,3,0.07505635899997287,5958700,2979783,3861517
12800000,15,4,0.07717861899982381,5958310,2977854,3863836
12800000,16,0,0.07376188299986097,5958047,2978077,3863876
12800000,16,1,0.07418768300021839,5959945,2977988,3862067
12800000,16,2,0.07465346400022099,5958244,2978877,3862879
12800000,16,3,0.07299165899985383,5958117,2980111,3861772
12800000,16,4,0.07137968300003195,5958294,2978546,3863160
12800000,17,0,0.06994053200014605,5958403,2978085,3863512
12800000,17,1,0.06939298700035579,5959726,2977725,3862549
12800000,17,2,0.07010185600029217,5959369,2979107,3861524
12800000,17,3,0.07078453699978127,5957792,2980259,3861949
12800000,17,4,0.07002852000005078,5958166,2978650,3863184
12800000,18,0,0.06733832300005815,5958961,2977921,3863118
12800000,18,1,0.0680691200000183,5959918,2977609,3862473
12800000,18,2,0.06733567700030108,5958827,2979384,3861789
12800000,18,3,0.06808362299989312,5957347,2980775,3861878
12800000,18,4,0.06714486100008799,5957823,2978724,3863453
12800000,19,0,0.06467883300001631,5957573,2978510,3863917
12800000,19,1,0.06501341900002444,5960360,2977830,3861810
12800000,19,2,0.06405847899986838,5959039,2979119,3861842
12800000,19,3,0.06485123800030124,5958612,2979696,3861692
12800000,19,4,0.0647079489999669,5957300,2979839,3862861
12800000,20,0,0.061231093000060355,5957541,2978857,3863602
12800000,20,1,0.06191504600019471,5960845,2977830,3861325
12800000,20,2,0.0629548829997475,5958897,2979415,3861688
12800000,20,3,0.0631157190000522,5958390,2979597,3862013
12800000,20,4,0.06258377199992537,5957818,2979551,3862631
25600000,1,0,1.5743275950003408,11915622,5961599,7722779
25600000,1,1,1.558986725000068,11921781,5957267,7720952
25600000,1,2,1.556942164999782,11917066,5954551,7728383
25600000,1,3,1.5536654099996667,11922446,5955588,7721966
25600000,1,4,1.5673284979998243,11914638,5956535,7728827
25600000,2,0,0.7771871269997064,11917330,5960059,7722611
25600000,2,1,0.7766120420001243,11919196,5957767,7723037
25600000,2,2,0.7814576330001728,11917775,5955541,7726684
25600000,2,3,0.7764969350000683,11920408,5954793,7724799
25600000,2,4,0.7788676380000652,11915100,5958237,7726663
25600000,3,0,0.5181855340001675,11914377,5960808,7724815
25600000,3,1,0.5215951750001295,11917071,5957917,7725012
25600000,3,2,0.537221848000172,11917360,5956072,7726568
25600000,3,3,0.528339312999833,11918903,5956186,7724911
25600000,3,4,0.5223003830001289,11916431,5957611,7725958
25600000,4,0,0.3918033659997491,11916180,5960293,7723527
25600000,4,1,0.39321550399972693,11916365,5956932,7726703
25600000,4,2,0.390340646000368,11915345,5957433,7727222
25600000,4,3,0.39416447099984,11918407,5956414,7725179
25600000,4,4,0.3904970379999213,11917636,5957624,7724740
25600000,5,0,0.3165551979996053,11915566,5960817,7723617
25600000,5,1,0.3175192250000691,11916547,5955995,7727458
25600000,5,2,0.31677768800000194,11916295,5957110,7726595
25600000,5,3,0.31422299599989856,11916755,5957559,7725686
25600000,5,4,0.3158364830001119,11916877,5957353,7725770
25600000,6,0,0.26630390799982706,11915606,5959924,7724470
25600000,6,1,0.26483407100022305,11917269,5956741,7725990
25600000,6,2,0.265958571000283,11915637,5957006,7727357
25600000,6,3,0.2656306279995988,11917399,5956787,7725814
25600000,6,4,0.2672852440000497,11920794,5955440,7723766
25600000,7,0,0.23080357600019852,11916666,5959722,7723612
25600000,7,1,0.2315850620002493,11918173,5958437,7723390
25600000,7,2,0.23016180800004804,11914598,5958152,7727250
25600000,7,3,0.23248644399973273,11916450,5958117,7725433
25600000,7,4,0.23128879399973812,11922123,5955577,7722300
25600000,8,0,0.20623436400001083,11916500,5959429,7724071
25600000,8,1,0.2059049250001408,11918762,5958418,7722820
25600000,8,2,0.20789387000013448,11916405,5958280,7725315
25600000,8,3,0.21088564599995152,11915923,5958674,7725403
25600000,8,4,0.2067214500002592,11920333,5956272,7723395
25600000,9,0,0.19603741499986427,11916654,5959700,7723646
25600000,9,1,0.19851962999973694,11920570,5956576,7722854
25600000,9,2,0.1994037300000855,11918954,5956735,7724311
25600000,9,3,0.19967769999993834,11914732,5959327,7725941
25600000,9,4,0.2023051259998283,11921738,5954334,7723928
25600000,10,0,0.18668833100036863,11914219,5960471,7725310
25600000,10,1,0.19434238599978926,11920205,5958319,7721476
25600000,10,2,0.1892788529999052,11918379,5957075,7724546
25600000,10,3,0.1869759520000116,11916554,5958395,7725051
25600000,10,4,0.18653481799992733,11921469,5955213,7723318
25600000,11,0,0.18275848499979475,11914793,5960540,7724667
25600000,11,1,0.1790791180001179,11921187,5957735,7721078
25600000,11,2,0.1736662480002451,11917946,5956823,7725231
25600000,11,3,0.1792960640000274,11917027,5958455,7724518
25600000,11,4,0.18818153299980622,11920729,5956015,7723256
25600000,12,0,0.17545100600000296,11914175,5960494,7725331
25600000,12,1,0.1692166449997785,11922010,5955228,7722762
25600000,12,2,0.1670043250001072,11918367,5957053,7724580
25600000,12,3,0.17257363899989286,11916597,5958271,7725132
25600000,12,4,0.17865320700002485,11921198,5954930,7723872
25600000,13,0,0.16273504299988417,11914973,5959728,7725299
25600000,13,1,0.16421432399965852,11922235,5954932,7722833
25600000,13,2,0.16312386499976128,11917264,5957698,7725038
25600000,13,3,0.15900184600013745,11916961,5958335,7724704
25600000,13,4,0.1626217190000716,11921157,5956109,7722734
25600000,14,0,0.15843901800008098,11916111,5958278,7725611
25600000,14,1,0.16761692199997924,11922413,5955191,7722396
25600000,14,2,0.1566534160001538,11918179,5957149,7724672
25600000,14,3,0.1496591550003359,11917529,5958500,7723971
25600000,14,4,0.1542666929999541,11922732,5954593,7722675
25600000,15,0,0.1529404620000605,11915415,5957218,7727367
25600000,15,1,0.15249166400008107,11920624,5955351,7724025
25600000,15,2,0.15241069600006085,11916987,5957561,7725452
25600000,15,3,0.151029725999706,11919392,5958240,7722368
25600000,15,4,0.15154027199969278,11923160,5954189,7722651
25600000,16,0,0.14506303999996817,11915845,5956247,7727908
25600000,16,1,0.14131464599995525,11919648,5955836,7724516
25600000,16,2,0.13779842600024494,11917107,5957103,7725790
25600000,16,3,0.14934025899992776,11918162,5958164,7723674
25600000,16,4,0.14729498299993793,11924141,5953055,7722804
25600000,17,0,0.13268891200004873,11916348,5956484,7727168
25600000,17,1,0.1371776820001287,11919427,5955546,7725027
25600000,17,2,0.13315001000000848,11916505,5957548,7725947
25600000,17,3,0.13725060599972494,11918136,5958207,7723657
25600000,17,4,0.1386456109999017,11921939,5955489,7722572
25600000,18,0,0.13325903800023298,11915078,5956614,7728308
25600000,18,1,0.12883158799968442,11919144,5955530,7725326
25600000,18,2,0.1325503750003918,11916637,5957366,7725997
25600000,18,3,0.1318123949999972,11919146,5958467,7722387
25600000,18,4,0.13470742900017285,11919883,5956693,7723424
25600000,19,0,0.12425619299983737,11915368,5957301,7727331
25600000,19,1,0.12468960300020626,11919307,5956040,7724653
25600000,19,2,0.12702686900001936,11917706,5957109,7725185
25600000,19,3,0.12732680199997048,11920195,5957641,7722164
25600000,19,4,0.12802518200032864,11919587,5957158,7723255
25600000,20,0,0.1211722779999036,11915104,5957639,7727257
25600000,20,1,0.12036991800005126,11919012,5956534,7724454
25600000,20,2,0.12225712899999053,11917671,5958806,7723523
25600000,20,3,0.12289232600005562,11920018,5956930,7723052
25600000,20,4,0.11890499899982387,11918243,5958714,7723043
51200000,1,0,3.2659976479999386,23837863,11921733,15440404
51200000,1,1,3.220318231999954,23835517,11914745,15449738
51200000,1,2,3.1620820289999756,23834190,11908549,15457261
51200000,1,3,3.169996407000326,23839459,11914790,15445751
51200000,1,4,3.159587956999985,23831575,11912367,15456058
51200000,2,0,1.60912025000016,23832847,11922022,15445131
51200000,2,1,1.5958095689998117,23836034,11916155,15447811
51200000,2,2,1.5886708809998709,23832229,11912384,15455387
51200000,2,3,1.5900725010001224,23836607,11913902,15449491
51200000,2,4,1.588575824000145,23830567,11914845,15454588
51200000,3,0,1.0466775289996804,23832982,11918705,15448313
51200000,3,1,1.0474476419999519,23833505,11916239,15450256
51200000,3,2,1.055421991000003,23834800,11912005,15453195
51200000,3,3,1.0522492179998153,23838162,11911832,15450006
51200000,3,4,1.0566508390002127,23834415,11915907,15449678
51200000,4,0,0.7807082029999037,23836243,11917528,15446229
51200000,4,1,0.7857785300002433,23835688,11914245,15450067
51200000,4,2,0.7853022290000808,23835209,11914331,15450460
51200000,4,3,0.7856719500000509,23837520,11911407,15451073
51200000,4,4,0.7798084109999763,23834322,11915408,15450270
51200000,5,0,0.629632285000298,23835571,11917865,15446564
51200000,5,1,0.6389930790001017,23836002,11913382,15450616
51200000,5,2,0.6416474150000795,23835006,11911336,15453658
51200000,5,3,0.6424031060000743,23836984,11912115,15450901
51200000,5,4,0.6432630270001027,23834420,11913992,15451588
51200000,6,0,0.5346018019999974,23832691,11918037,15449272
51200000,6,1,0.550471183999889,23836434,11915210,15448356
51200000,6,2,0.5330954710002516,23833330,11913599,15453071
51200000,6,3,0.534030249999887,23836762,11913041,15450197
51200000,6,4,0.5433753309998792,23836539,11913692,15449769
51200000,7,0,0.46330048299978444,23837207,11916289,15446504
51200000,7,1,0.462442633000137,23835175,11915927,15448898
51200000,7,2,0.48402556500013816,23830000,11916306,15453694
51200000,7,3,0.4631611340000745,23839042,11911397,15449561
51200000,7,4,0.45970877599984306,23837392,11913486,15449122
51200000,8,0,0.41234384300014426,23837465,11917223,15445312
51200000,8,1,0.4069189090000691,23834221,11917232,15448547
51200000,8,2,0.4098369650000677,23829400,11917119,15453481
51200000,8,3,0.40645658999983425,23836782,11911928,15451290
51200000,8,4,0.40830705100006526,23835299,11916129,15448572
51200000,9,0,0.39187333400013813,23836526,11916408,15447066
51200000,9,1,0.40405347600017194,23835290,11916111,15448599
51200000,9,2,0.38871258800008945,23831740,11914744,15453516
51200000,9,3,0.3916798899999776,23837911,11912537,15449552
51200000,9,4,0.38570963400024993,23834922,11916370,15448708
51200000,10,0,0.37404594600002383,23836149,11916272,15447579
51200000,10,1,0.3718619370001761,23835832,11915340,15448828
51200000,10,2,0.3833571220002341,23830688,11915314,15453998
51200000,10,3,0.37073646699991514,23836850,11911977,15451173
51200000,10,4,0.3821741199999451,23836962,11915433,15447605
51200000,11,0,0.3501963599996998,23836538,11916304,15447158
51200000,11,1,0.3425775280002199,23837504,11914319,15448177
51200000,11,2,0.35631934999992154,23827471,11916073,15456456
51200000,11,3,0.35235340400004134,23836349,11915143,15448508
51200000,11,4,0.3668678640001417,23839294,11912450,15448256
51200000,12,0,0.33438885500027027,23835061,11917634,15447305
51200000,12,1,0.33741331499959415,23836197,11915337,15448466
51200000,12,2,0.3224541969998427,23828078,11915957,15455965
51200000,12,3,0.3371893739999905,23835759,11916250,15447991
51200000,12,4,0.32526345999986006,23840061,11912259,15447680
51200000,13,0,0.3134187320001729,23832763,11918104,15449133
51200000,13,1,0.31891205800002353,23836338,11916826,15446836
51200000,13,2,0.32459870899992893,23828077,11917438,15454485
51200000,13,3,0.3136070350001319,23834760,11917260,15447980
51200000,13,4,0.31851217699977497,23839533,11913527,15446940
51200000,14,0,0.31162268999969456,23834066,11917845,15448089
51200000,14,1,0.30956367499993576,23836993,11915141,15447866
51200000,14,2,0.30113442399988344,23828502,11916535,15454963
51200000,14,3,0.2955325879997872,23833527,11918363,15448110
51200000,14,4,0.29844748800042,23840013,11913594,15446393
51200000,15,0,0.2988482380001187,23832261,11918756,15448983
51200000,15,1,0.295227432000047,23837616,11913891,15448493
51200000,15,2,0.3114188699996703,23828668,11915681,15455651
51200000,15,3,0.2946684480002659,23832485,11919173,15448342
51200000,15,4,0.29342006699971535,23838059,11914567,15447374
51200000,16,0,0.28381609500002014,23833003,11917531,15449466
51200000,16,1,0.2842544860000089,23838997,11913152,15447851
51200000,16,2,0.2783794189999753,23828779,11916167,15455054
51200000,16,3,0.2749084289998791,23830769,11920452,15448779
51200000,16,4,0.28128784899990933,23839062,11913568,15447370
51200000,17,0,0.27127600799985885,23834659,11918245,15447096
51200000,17,1,0.2697550049997517,23839268,11912868,15447864
51200000,17,2,0.26695016699977714,23829306,11916855,15453839
51200000,17,3,0.2696581960003641,23829702,11920578,15449720
51200000,17,4,0.2694846320000579,23839511,11914398,15446091
51200000,18,0,0.25559688300018024,23833251,11918668,15448081
51200000,18,1,0.2570730759998696,23839268,11914253,15446479
51200000,18,2,0.25602686000001995,23831565,11915880,15452555
51200000,18,3,0.2561270510000213,23831073,11920956,15447971
51200000,18,4,0.25753553499998816,23840062,11914077,15445861
51200000,19,0,0.24508271200011222,23830473,11919044,15450483
51200000,19,1,0.2465346200001477,23839154,11914306,15446540
51200000,19,2,0.24294143699989945,23832251,11916575,15451174
51200000,19,3,0.24970370799974262,23833116,11920489,15446395
51200000,19,4,0.2515558489999421,23841383,11914197,15444420
51200000,20,0,0.24270822599964958,23830563,11918836,15450601
51200000,20,1,0.24334318100000019,23838009,11915155,15446836
51200000,20,2,0.23825544700002865,23833309,11917628,15449063
51200000,20,3,0.24341762599988215,23833627,11919719,15446654
51200000,20,4,0.2340002280002409,23841115,11914919,15443966
66400000,1,0,4.075511273999837,30915817,15458462,20025721
66400000,1,1,4.042326794000019,30912200,15450816,20036984
66400000,1,2,4.061727840000003,30912251,15448312,20039437
66400000,1,3,4.043830556999637,30912984,15455491,20031525
66400000,1,4,4.054782151000381,30907789,15449444,20042767
66400000,2,0,2.0703413579999506,30909955,15460171,20029874
66400000,2,1,2.0506448109999837,30907770,15455857,20036373
66400000,2,2,2.0614503830001922,30906959,15448433,20044608
66400000,2,3,2.074530116999995,30912899,15451024,20036077
66400000,2,4,2.04232468400005,30908399,15451070,20040531
66400000,3,0,1.3567436469998029,30908500,15458921,20032579
66400000,3,1,1.3628970380000283,30908678,15453950,20037372
66400000,3,2,1.3579917170000044,30910172,15450323,20039505
66400000,3,3,1.3596123269999225,30913081,15450152,20036767
66400000,3,4,1.3630823630001032,30906944,15452065,20040991
66400000,4,0,1.0308137679999163,30911972,15454104,20033924
66400000,4,1,1.02084418000004,30910841,15452474,20036685
66400000,4,2,1.0206193959998018,30910122,15449708,20040170
66400000,4,3,1.0295434469999236,30915254,15448466,20036280
66400000,4,4,1.0194163099999969,30912427,15452169,20035404
66400000,5,0,0.8257853629997953,30912582,15453766,20033652
66400000,5,1,0.8225474699997903,30912587,15450422,20036991
66400000,5,2,0.8238400000000183,30910164,15451065,20038771
66400000,5,3,0.8212368319996131,30913113,15449912,20036975
66400000,5,4,0.8175925599998664,30911902,15452398,20035700
